expense_id,fund_code,expense_type,expense_category,vendor_name,expense_date,expense_amount,expense_currency,description,invoice_number,approval_status,payment_status,payment_date,allocated_to_investments,created_date,last_modified_date,fx_rate,fx_rate_as_of,fx_rate_source
ADMIN-EXP-936,ADMIN-FUND-003,Legal,Transaction,"Ferguson, Mitchell and Reese",2025-09-22,80547.88,EUR,"Home throughout high relationship item player.
Follow human be yet five than.",92364,PAID,UNPAID,2025-09-22,,2025-09-22,2025-09-22,1.0,2025-09-22,INTERNAL
ADMIN-EXP-937,ADMIN-FUND-003,Other,Fund,Brown-Walsh,2023-10-16,98981.22,EUR,Personal huge property middle pressure control. Story watch water wide present involve.,40248,PAID,PAID,2023-10-16,,2023-10-16,2023-10-16,1.0,2023-10-16,INTERNAL
ADMIN-EXP-938,ADMIN-FUND-003,Travel,Transaction,"Day, Graham and Cole",2024-05-28,83846.74,EUR,So just recognize think.,22983,PAID,UNPAID,2024-05-28,,2024-05-28,2024-05-28,1.0,2024-05-28,INTERNAL
ADMIN-EXP-939,ADMIN-FUND-003,Travel,Transaction,Johnson-Perry,2023-08-01,46501.14,EUR,Old because sense. Treat not but upon.,89211,PAID,PAID,2023-08-01,,2023-08-01,2023-08-01,1.0,2023-08-01,INTERNAL
ADMIN-EXP-940,ADMIN-FUND-003,Legal,Fund,"Davis, Turner and Beltran",2023-12-19,53228.73,EUR,So then player improve. Foreign value body include. Prepare adult main still edge.,17024,APPROVED,PAID,2023-12-19,,2023-12-19,2023-12-19,1.0,2023-12-19,INTERNAL
ADMIN-EXP-941,ADMIN-FUND-003,Legal,Fund,"Martin, Hernandez and Durham",2022-01-27,81007.95,EUR,Truth spend TV production. Expert only miss though decision whether available.,17259,APPROVED,UNPAID,2022-01-27,,2022-01-27,2022-01-27,1.0,2022-01-27,INTERNAL
ADMIN-EXP-942,ADMIN-FUND-003,Legal,Transaction,Blevins-Taylor,2021-07-11,75040.78,EUR,Big buy care wife particular within get. Very me attack your what plan return.,65516,PAID,PAID,2021-07-11,,2021-07-11,2021-07-11,1.0,2021-07-11,INTERNAL
ADMIN-EXP-943,ADMIN-FUND-003,Legal,Transaction,Rodriguez PLC,2024-01-14,99047.38,EUR,Western clear coach past business assume various. Bag gun work low through.,66956,PENDING,PAID,2024-01-14,,2024-01-14,2024-01-14,1.0,2024-01-14,INTERNAL
ADMIN-EXP-944,ADMIN-FUND-003,Travel,Fund,"Hill, Skinner and Jones",2021-02-13,36818.53,EUR,Cold strategy big no magazine think industry structure.,85681,PAID,PAID,2021-02-13,,2021-02-13,2021-02-13,1.0,2021-02-13,INTERNAL
ADMIN-EXP-945,ADMIN-FUND-003,Travel,Fund,"Oliver, Smith and Barnes",2021-10-24,112036.8,EUR,Professional international this do. Anyone change radio. Bar attention care leader fish push talk.,28338,PAID,PAID,2021-10-24,,2021-10-24,2021-10-24,1.0,2021-10-24,INTERNAL
ADMIN-EXP-946,ADMIN-FUND-003,Other,Transaction,Williams Inc,2022-04-02,105436.65,EUR,Paper church ok include than. Life pick imagine in by movement leg second.,32912,PENDING,PAID,2022-04-02,,2022-04-02,2022-04-02,1.0,2022-04-02,INTERNAL
ADMIN-EXP-947,ADMIN-FUND-003,Audit,Transaction,Franklin LLC,2023-03-24,98851.68,EUR,"Wall general really building sign recently.
Air out page. Person operation consider road.",31681,APPROVED,UNPAID,2023-03-24,,2023-03-24,2023-03-24,1.0,2023-03-24,INTERNAL
ADMIN-EXP-948,ADMIN-FUND-003,Other,Transaction,"Davis, Brown and Jennings",2024-10-10,40099.53,EUR,Letter thank wind general usually. Million former reason. Wait small manager.,99626,PAID,UNPAID,2024-10-10,,2024-10-10,2024-10-10,1.0,2024-10-10,INTERNAL
ADMIN-EXP-949,ADMIN-FUND-003,Travel,Transaction,"Lynch, Ramos and Charles",2021-07-20,90960.11,EUR,Five various event other artist yourself glass. Best if dark participant many economic later act.,81057,PENDING,PAID,2021-07-20,,2021-07-20,2021-07-20,1.0,2021-07-20,INTERNAL
ADMIN-EXP-950,ADMIN-FUND-003,Legal,Fund,Lopez PLC,2020-12-02,45196.74,EUR,Return poor should leg central. Event trip kid decade ability three chair.,39171,APPROVED,PAID,2020-12-02,,2020-12-02,2020-12-02,1.0,2020-12-02,INTERNAL
ADMIN-EXP-951,ADMIN-FUND-003,Other,Fund,Lee-Hooper,2024-08-02,110415.79,EUR,Represent remain wonder about military fall raise provide. Almost card spend more term.,61504,PAID,UNPAID,2024-08-02,,2024-08-02,2024-08-02,1.0,2024-08-02,INTERNAL
ADMIN-EXP-952,ADMIN-FUND-003,Other,Fund,Mcfarland-Ellison,2020-12-21,24626.72,EUR,News five recognize civil later. Authority same class focus. Letter run daughter.,57810,PAID,UNPAID,2020-12-21,,2020-12-21,2020-12-21,1.0,2020-12-21,INTERNAL
ADMIN-EXP-953,ADMIN-FUND-003,Travel,Fund,Hart-Mayer,2021-09-19,35085.14,EUR,Smile deep little wrong. Bed send outside if today official.,11889,PAID,PAID,2021-09-19,,2021-09-19,2021-09-19,1.0,2021-09-19,INTERNAL
ADMIN-EXP-954,ADMIN-FUND-003,Other,Fund,"Mcbride, Preston and Rubio",2023-10-14,17493.05,EUR,Blood entire quality. Lead big red happen possible whether seat. Service travel western never.,76606,PAID,PAID,2023-10-14,,2023-10-14,2023-10-14,1.0,2023-10-14,INTERNAL
ADMIN-EXP-955,ADMIN-FUND-003,Travel,Transaction,Moore-Stewart,2022-07-28,113708.34,EUR,Religious hospital yes onto. Rich month character maintain.,83219,APPROVED,UNPAID,2022-07-28,,2022-07-28,2022-07-28,1.0,2022-07-28,INTERNAL
ADMIN-EXP-956,ADMIN-FUND-003,Other,Transaction,"Craig, Allen and Johnson",2024-09-14,94973.57,EUR,"Party team century field.
Word great improve over appear. Somebody add never around investment.",85276,APPROVED,UNPAID,2024-09-14,,2024-09-14,2024-09-14,1.0,2024-09-14,INTERNAL
ADMIN-EXP-957,ADMIN-FUND-003,Travel,Fund,"Hill, Price and Miles",2021-07-05,100732.59,EUR,Tax heart read daughter later. Organization worker response moment summer approach.,24661,PENDING,UNPAID,2021-07-05,,2021-07-05,2021-07-05,1.0,2021-07-05,INTERNAL
ADMIN-EXP-958,ADMIN-FUND-003,Legal,Transaction,Simpson-Flores,2024-07-28,98309.1,EUR,Rise plan many event between. Writer admit forward will else official.,65872,PAID,UNPAID,2024-07-28,,2024-07-28,2024-07-28,1.0,2024-07-28,INTERNAL
ADMIN-EXP-959,ADMIN-FUND-003,Other,Transaction,"Irwin, Rivera and Joseph",2021-02-14,15210.69,EUR,Summer develop quite Mrs. Look worry color community meet investment.,37045,APPROVED,UNPAID,2021-02-14,,2021-02-14,2021-02-14,1.0,2021-02-14,INTERNAL
ADMIN-EXP-960,ADMIN-FUND-003,Audit,Transaction,"Brown, Woodard and Williams",2023-09-19,20713.48,EUR,Appear trouble cell rule service research fish.,12472,PENDING,PAID,2023-09-19,,2023-09-19,2023-09-19,1.0,2023-09-19,INTERNAL
ADMIN-EXP-961,ADMIN-FUND-003,Other,Transaction,"Thompson, Sandoval and Simmons",2023-05-15,72314.2,EUR,There technology friend their effect character. Provide before event throw find group them.,10561,APPROVED,UNPAID,2023-05-15,,2023-05-15,2023-05-15,1.0,2023-05-15,INTERNAL
ADMIN-EXP-962,ADMIN-FUND-003,Audit,Fund,"Stevenson, Hill and Davis",2024-03-08,24270.95,EUR,Certainly short blue camera decade field next. Watch indeed mean compare fish environmental.,95968,APPROVED,UNPAID,2024-03-08,,2024-03-08,2024-03-08,1.0,2024-03-08,INTERNAL
ADMIN-EXP-963,ADMIN-FUND-003,Audit,Fund,Suarez and Sons,2023-07-13,72296.4,EUR,"Hope tend image station. Run area best table agent life.
Dinner summer class improve under.",64116,PAID,PAID,2023-07-13,,2023-07-13,2023-07-13,1.0,2023-07-13,INTERNAL
ADMIN-EXP-964,ADMIN-FUND-003,Legal,Fund,"Hamilton, Jackson and Campbell",2022-12-02,43857.53,EUR,Per hair discussion age drive support Mrs show. Voice involve four far cell act somebody.,25599,PENDING,PAID,2022-12-02,,2022-12-02,2022-12-02,1.0,2022-12-02,INTERNAL
ADMIN-EXP-965,ADMIN-FUND-003,Travel,Transaction,Rojas PLC,2024-10-24,110013.55,EUR,Former every each local even. Effort economy choice have cause carry.,53054,PAID,UNPAID,2024-10-24,,2024-10-24,2024-10-24,1.0,2024-10-24,INTERNAL
ADMIN-EXP-966,ADMIN-FUND-003,Audit,Fund,Gallagher Ltd,2022-02-08,18805.27,EUR,Technology position though you while executive somebody. Art effect woman politics.,56219,PAID,UNPAID,2022-02-08,,2022-02-08,2022-02-08,1.0,2022-02-08,INTERNAL
ADMIN-EXP-967,ADMIN-FUND-003,Audit,Transaction,Marks-Suarez,2023-04-30,63878.25,EUR,Official decade loss president when once consumer. Character five road little fast.,89595,APPROVED,PAID,2023-04-30,,2023-04-30,2023-04-30,1.0,2023-04-30,INTERNAL
ADMIN-EXP-968,ADMIN-FUND-003,Travel,Transaction,Taylor-Williams,2021-12-30,113229.62,EUR,Serve spring buy tell student development area mouth. Certain structure bank control talk.,81860,APPROVED,PAID,2021-12-30,,2021-12-30,2021-12-30,1.0,2021-12-30,INTERNAL
ADMIN-EXP-969,ADMIN-FUND-003,Audit,Transaction,"Briggs, Robinson and Davis",2021-11-02,61059.3,EUR,Under detail any. Heavy person put how. Available much list majority usually.,28716,PENDING,UNPAID,2021-11-02,,2021-11-02,2021-11-02,1.0,2021-11-02,INTERNAL
ADMIN-EXP-970,ADMIN-FUND-003,Legal,Fund,"Rocha, Goodman and Willis",2023-12-28,114017.75,EUR,After out expect right. Live green step whether.,10073,PAID,UNPAID,2023-12-28,,2023-12-28,2023-12-28,1.0,2023-12-28,INTERNAL
ADMIN-EXP-971,ADMIN-FUND-003,Other,Fund,Ponce Group,2022-11-02,94084.93,EUR,Product like million. West which economic third. Study full turn significant.,24290,PENDING,PAID,2022-11-02,,2022-11-02,2022-11-02,1.0,2022-11-02,INTERNAL
ADMIN-EXP-972,ADMIN-FUND-003,Audit,Transaction,Ferguson PLC,2021-03-11,45549.01,EUR,Test school once effect rise work wind. Appear father happen visit alone.,99652,PAID,UNPAID,2021-03-11,,2021-03-11,2021-03-11,1.0,2021-03-11,INTERNAL
ADMIN-EXP-973,ADMIN-FUND-003,Audit,Transaction,"Grimes, Johnson and Spencer",2020-12-08,25317.65,EUR,Site bring instead ahead current. Require over quickly purpose idea throw bag.,15664,PENDING,UNPAID,2020-12-08,,2020-12-08,2020-12-08,1.0,2020-12-08,INTERNAL
ADMIN-EXP-974,ADMIN-FUND-003,Travel,Transaction,Jackson Ltd,2022-07-21,27829.49,EUR,Front me according raise effort ask. Skill effect buy best.,93918,PENDING,UNPAID,2022-07-21,,2022-07-21,2022-07-21,1.0,2022-07-21,INTERNAL
ADMIN-EXP-975,ADMIN-FUND-003,Travel,Transaction,Patrick LLC,2022-02-22,91144.94,EUR,Thought assume candidate but. Provide police interesting brother religious carry number treatment.,56485,PAID,PAID,2022-02-22,,2022-02-22,2022-02-22,1.0,2022-02-22,INTERNAL
ADMIN-EXP-976,ADMIN-FUND-003,Other,Fund,Weaver Group,2021-12-12,107953.99,EUR,Bar kind floor improve miss real education. Character energy hot hit.,43962,APPROVED,UNPAID,2021-12-12,,2021-12-12,2021-12-12,1.0,2021-12-12,INTERNAL
ADMIN-EXP-977,ADMIN-FUND-003,Travel,Transaction,Rodriguez LLC,2022-07-24,109766.19,EUR,Late debate book attack. Star wish draw day personal expect local.,93470,PAID,PAID,2022-07-24,,2022-07-24,2022-07-24,1.0,2022-07-24,INTERNAL
ADMIN-EXP-978,ADMIN-FUND-003,Other,Transaction,Newman-Ferguson,2023-03-22,64913.87,EUR,Drop teach director occur treat skill near.,51186,PENDING,PAID,2023-03-22,,2023-03-22,2023-03-22,1.0,2023-03-22,INTERNAL
ADMIN-EXP-979,ADMIN-FUND-003,Other,Transaction,Cortez Ltd,2022-01-16,55949.69,EUR,Sing special result other network it. Finish research water success computer.,82373,APPROVED,UNPAID,2022-01-16,,2022-01-16,2022-01-16,1.0,2022-01-16,INTERNAL
ADMIN-EXP-980,ADMIN-FUND-003,Audit,Fund,Hernandez Group,2023-02-20,113383.97,EUR,Cover history condition win important sound. Market else threat lawyer.,98760,APPROVED,UNPAID,2023-02-20,,2023-02-20,2023-02-20,1.0,2023-02-20,INTERNAL
ADMIN-EXP-981,ADMIN-FUND-003,Travel,Fund,"Moore, Snow and Anderson",2021-02-04,113893.58,EUR,Sometimes everything phone other most citizen product.,95479,PAID,PAID,2021-02-04,,2021-02-04,2021-02-04,1.0,2021-02-04,INTERNAL
ADMIN-EXP-982,ADMIN-FUND-003,Other,Transaction,Hansen LLC,2021-04-16,110015.87,EUR,Everyone four sign receive back. Expect speak serious enjoy artist happy there.,22310,PAID,PAID,2021-04-16,,2021-04-16,2021-04-16,1.0,2021-04-16,INTERNAL
ADMIN-EXP-983,ADMIN-FUND-003,Legal,Fund,Gilbert and Sons,2024-01-15,63478.67,EUR,Fight ago hair teacher rock. Want need past doctor whom.,80071,APPROVED,UNPAID,2024-01-15,,2024-01-15,2024-01-15,1.0,2024-01-15,INTERNAL
ADMIN-EXP-984,ADMIN-FUND-003,Travel,Fund,Campbell PLC,2022-07-16,33360.45,EUR,"Food past at. Improve ever feeling suffer these leg. Also dream fall.
Source long family cell tree.",75673,PENDING,UNPAID,2022-07-16,,2022-07-16,2022-07-16,1.0,2022-07-16,INTERNAL
ADMIN-EXP-985,ADMIN-FUND-003,Travel,Fund,Berger-Nelson,2025-09-26,55165.74,EUR,Hair family success. Consumer statement stay watch among music shoulder.,87053,PAID,UNPAID,2025-09-26,,2025-09-26,2025-09-26,1.0,2025-09-26,INTERNAL
ADMIN-EXP-986,ADMIN-FUND-003,Audit,Fund,"Kirby, Valdez and Santana",2025-01-30,87090.26,EUR,Fish the laugh loss. Room treat current seven. Week born yourself book no cover worker.,39387,APPROVED,PAID,2025-01-30,,2025-01-30,2025-01-30,1.0,2025-01-30,INTERNAL
ADMIN-EXP-987,ADMIN-FUND-004,Audit,Fund,Donovan and Sons,2022-09-08,54270.25,USD,After past cell apply against fish. Quite thought follow assume notice civil paper.,43642,PENDING,UNPAID,2022-09-08,,2022-09-08,2022-09-08,1.0,2022-09-08,INTERNAL
ADMIN-EXP-988,ADMIN-FUND-004,Audit,Transaction,Wu-Hines,2023-12-30,12927.48,USD,Minute organization lead. Manager court news company edge admit enter.,63462,APPROVED,UNPAID,2023-12-30,,2023-12-30,2023-12-30,1.0,2023-12-30,INTERNAL
ADMIN-EXP-989,ADMIN-FUND-004,Legal,Transaction,"Rojas, Castro and Wilson",2023-05-30,42751.74,USD,"Decision again tell.
Leave arm film image which forward them eye. Next news friend.",80639,PAID,UNPAID,2023-05-30,,2023-05-30,2023-05-30,1.0,2023-05-30,INTERNAL
ADMIN-EXP-990,ADMIN-FUND-004,Travel,Fund,Peters Inc,2021-05-12,52601.54,USD,Word thing main sure central. Campaign during believe short list trip.,73983,PENDING,PAID,2021-05-12,,2021-05-12,2021-05-12,1.0,2021-05-12,INTERNAL
ADMIN-EXP-991,ADMIN-FUND-004,Legal,Transaction,"Hood, Savage and Wright",2022-07-31,54748.76,USD,Notice real able throw wife very but. Dog seat throughout across. Choose spring really moment wind.,63878,APPROVED,PAID,2022-07-31,,2022-07-31,2022-07-31,1.0,2022-07-31,INTERNAL
ADMIN-EXP-992,ADMIN-FUND-004,Travel,Fund,Glass Ltd,2022-11-24,36210.97,USD,Break national Republican their. Civil college rest wait spend environment receive.,59418,PAID,PAID,2022-11-24,,2022-11-24,2022-11-24,1.0,2022-11-24,INTERNAL
ADMIN-EXP-993,ADMIN-FUND-004,Legal,Fund,King Inc,2023-06-08,72653.54,USD,Same despite hit civil.,34085,APPROVED,PAID,2023-06-08,,2023-06-08,2023-06-08,1.0,2023-06-08,INTERNAL
ADMIN-EXP-994,ADMIN-FUND-004,Other,Transaction,"Scott, Smith and Sanchez",2022-08-25,72783.65,USD,Time beat to best staff.,98674,APPROVED,UNPAID,2022-08-25,,2022-08-25,2022-08-25,1.0,2022-08-25,INTERNAL
ADMIN-EXP-995,ADMIN-FUND-004,Other,Fund,"Williams, Mathis and Jackson",2025-03-24,38301.54,USD,History should simple important. Effort night according born adult.,70585,APPROVED,PAID,2025-03-24,,2025-03-24,2025-03-24,1.0,2025-03-24,INTERNAL
ADMIN-EXP-996,ADMIN-FUND-004,Legal,Fund,Marshall Group,2023-11-26,12102.0,USD,Impact goal suffer. Into live card baby. Race so animal actually land group.,37158,PAID,PAID,2023-11-26,,2023-11-26,2023-11-26,1.0,2023-11-26,INTERNAL
ADMIN-EXP-997,ADMIN-FUND-004,Audit,Fund,White Inc,2024-05-24,39996.86,USD,World management similar loss return wide. Arm people trip air small.,88529,PENDING,PAID,2024-05-24,,2024-05-24,2024-05-24,1.0,2024-05-24,INTERNAL
ADMIN-EXP-998,ADMIN-FUND-004,Audit,Transaction,Harrison-Franklin,2024-12-09,21316.08,USD,Door fund role character we night which. Push history suffer than.,70428,APPROVED,UNPAID,2024-12-09,,2024-12-09,2024-12-09,1.0,2024-12-09,INTERNAL
ADMIN-EXP-999,ADMIN-FUND-004,Other,Transaction,"Johnson, Snyder and Tucker",2022-09-23,40808.71,USD,Collection again thus institution. Loss her skin pass home young.,81756,PAID,UNPAID,2022-09-23,,2022-09-23,2022-09-23,1.0,2022-09-23,INTERNAL
ADMIN-EXP-1000,ADMIN-FUND-004,Other,Fund,Lane LLC,2025-09-25,63554.71,USD,Tough bed lose several look. Movie add leader cause pass suggest culture.,89429,PENDING,UNPAID,2025-09-25,,2025-09-25,2025-09-25,1.0,2025-09-25,INTERNAL
ADMIN-EXP-1001,ADMIN-FUND-004,Other,Transaction,Gamble Ltd,2024-01-11,40067.02,USD,Worker learn court. Until they hot much. Along across customer billion.,16928,PENDING,PAID,2024-01-11,,2024-01-11,2024-01-11,1.0,2024-01-11,INTERNAL
ADMIN-EXP-1002,ADMIN-FUND-004,Other,Fund,Miller-Haley,2025-01-05,45907.53,USD,Find black out enjoy example per reveal. Often eat production as my number lose.,30324,PENDING,PAID,2025-01-05,,2025-01-05,2025-01-05,1.0,2025-01-05,INTERNAL
ADMIN-EXP-1003,ADMIN-FUND-004,Travel,Fund,Hunt-Sharp,2021-05-08,69095.87,USD,Development care task risk language well professor.,19332,PAID,UNPAID,2021-05-08,,2021-05-08,2021-05-08,1.0,2021-05-08,INTERNAL
ADMIN-EXP-1004,ADMIN-FUND-004,Legal,Transaction,Warner-Cobb,2024-05-15,11313.53,USD,Maybe physical base challenge theory. Act station politics.,54774,APPROVED,UNPAID,2024-05-15,,2024-05-15,2024-05-15,1.0,2024-05-15,INTERNAL
ADMIN-EXP-1005,ADMIN-FUND-004,Other,Fund,Rodriguez-Young,2025-05-24,31836.4,USD,Natural nature either young evidence. Upon goal ball site these citizen significant race.,62142,PAID,PAID,2025-05-24,,2025-05-24,2025-05-24,1.0,2025-05-24,INTERNAL
ADMIN-EXP-1006,ADMIN-FUND-004,Travel,Fund,Hickman-Collins,2021-05-10,55522.06,USD,Act base put dinner official friend difference win. Realize spend interest always party.,94051,PENDING,UNPAID,2021-05-10,,2021-05-10,2021-05-10,1.0,2021-05-10,INTERNAL
ADMIN-EXP-1007,ADMIN-FUND-004,Other,Transaction,Owens-Gentry,2024-02-06,51922.3,USD,"Person someone second.
Even industry last individual lay song. Guess each several.",28919,PENDING,PAID,2024-02-06,,2024-02-06,2024-02-06,1.0,2024-02-06,INTERNAL
ADMIN-EXP-1008,ADMIN-FUND-004,Travel,Transaction,Davis-Patel,2025-02-13,18426.22,USD,"Action rate civil Democrat find yeah their. Production charge chance.
Simple offer reality might.",99746,PENDING,PAID,2025-02-13,,2025-02-13,2025-02-13,1.0,2025-02-13,INTERNAL
ADMIN-EXP-1009,ADMIN-FUND-004,Audit,Fund,Mcclure and Sons,2023-09-20,65420.8,USD,Manager a one kitchen produce security. Senior audience attack.,12360,APPROVED,PAID,2023-09-20,,2023-09-20,2023-09-20,1.0,2023-09-20,INTERNAL
ADMIN-EXP-1010,ADMIN-FUND-004,Audit,Fund,"Alvarez, Avila and Taylor",2022-02-02,67400.88,USD,Turn morning special expert win. Attention leave role when few risk.,65346,PENDING,UNPAID,2022-02-02,,2022-02-02,2022-02-02,1.0,2022-02-02,INTERNAL
ADMIN-EXP-1011,ADMIN-FUND-004,Audit,Transaction,Jones and Sons,2021-08-13,64951.58,USD,Study money record sort. Feeling on trip.,31888,PENDING,PAID,2021-08-13,,2021-08-13,2021-08-13,1.0,2021-08-13,INTERNAL
ADMIN-EXP-1012,ADMIN-FUND-004,Audit,Fund,Arnold-Mccall,2023-08-30,13267.56,USD,Get rich care theory year. Performance soldier throw perform.,20928,PENDING,UNPAID,2023-08-30,,2023-08-30,2023-08-30,1.0,2023-08-30,INTERNAL
ADMIN-EXP-1013,ADMIN-FUND-004,Audit,Fund,"Diaz, Rodriguez and Oconnell",2025-03-06,38911.04,USD,Trip goal official cup eight. Cost win nature because major however education.,15157,PAID,UNPAID,2025-03-06,,2025-03-06,2025-03-06,1.0,2025-03-06,INTERNAL
ADMIN-EXP-1014,ADMIN-FUND-004,Travel,Fund,Lopez LLC,2025-04-16,40096.21,USD,Could material institution character describe its. Item pattern start.,90295,APPROVED,UNPAID,2025-04-16,,2025-04-16,2025-04-16,1.0,2025-04-16,INTERNAL
ADMIN-EXP-1015,ADMIN-FUND-004,Other,Transaction,Osborn-Mcgrath,2021-05-21,58961.05,USD,Manage hair rate official rather. Probably away else picture foreign hair recent.,89681,PENDING,UNPAID,2021-05-21,,2021-05-21,2021-05-21,1.0,2021-05-21,INTERNAL
ADMIN-EXP-1016,ADMIN-FUND-004,Legal,Transaction,"Walker, Thompson and Mcknight",2022-10-27,60665.31,USD,Remember order beyond song government skill teach. Argue team unit.,10628,PAID,UNPAID,2022-10-27,,2022-10-27,2022-10-27,1.0,2022-10-27,INTERNAL
ADMIN-EXP-1017,ADMIN-FUND-004,Other,Fund,"Thompson, Sherman and Strickland",2023-11-20,63412.78,USD,After nothing send lay. Hear yes another manage.,70005,PENDING,PAID,2023-11-20,,2023-11-20,2023-11-20,1.0,2023-11-20,INTERNAL
ADMIN-EXP-1018,ADMIN-FUND-004,Audit,Transaction,Avila Group,2021-04-29,50548.94,USD,Question movie with short. Long race like establish leave.,61247,PAID,PAID,2021-04-29,,2021-04-29,2021-04-29,1.0,2021-04-29,INTERNAL
ADMIN-EXP-1019,ADMIN-FUND-004,Audit,Fund,Morgan-Miles,2024-04-08,43891.01,USD,Population person describe Mr fast heavy myself.,37713,PENDING,UNPAID,2024-04-08,,2024-04-08,2024-04-08,1.0,2024-04-08,INTERNAL
ADMIN-EXP-1020,ADMIN-FUND-004,Audit,Fund,"Jensen, Beard and Clark",2024-11-07,54446.51,USD,Firm minute teach economic during help east. Provide these coach member Congress across human.,68223,PENDING,UNPAID,2024-11-07,,2024-11-07,2024-11-07,1.0,2024-11-07,INTERNAL
ADMIN-EXP-1021,ADMIN-FUND-004,Legal,Transaction,Jones-Jones,2023-12-16,23463.79,USD,Congress defense food. Big reduce popular actually.,43873,PENDING,PAID,2023-12-16,,2023-12-16,2023-12-16,1.0,2023-12-16,INTERNAL
ADMIN-EXP-1022,ADMIN-FUND-004,Travel,Transaction,Rosales-Barnes,2024-01-13,58632.98,USD,Street explain according growth it. Force media sell end across over.,24323,APPROVED,PAID,2024-01-13,,2024-01-13,2024-01-13,1.0,2024-01-13,INTERNAL
